16:56:27.463 > ,2963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:56:28.996 > ,2965,32.90,45.00,31.48,1009.62,300.96,34.28,977.09,305.48,32.98,-16.02,-0.07,0.27
16:56:30.538 > ,2966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:56:32.071 > ,2968,32.90,45.00,31.46,1009.61,301.04,34.26,977.08,305.61,32.94,-16.12,-0.08,0.32
16:56:33.614 > ,2970,32.90,45.00,31.46,1009.60,301.12,34.26,977.07,305.71,32.89,-16.15,-0.07,0.32
16:56:35.664 > ,2972,32.90,45.00,31.48,1009.63,300.88,34.25,977.08,305.61,33.00,-16.19,-0.07,0.34
16:56:37.714 > ,2973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:56:39.246 > ,2975,32.90,45.00,31.48,1009.61,301.03,34.20,977.06,305.60,33.07,-16.23,-0.06,0.31
16:56:40.789 > ,2976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:56:42.832 > ,2978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:56:44.372 > ,2980,32.90,45.00,31.48,1009.62,300.98,34.20,977.07,305.69,33.19,-16.32,-0.08,0.31
16:56:46.424 > ,2982,32.90,46.00,31.48,1009.62,300.98,34.21,977.09,305.49,32.93,-16.37,-0.07,0.33
16:56:48.474 > ,2984,32.90,45.00,31.47,1009.62,300.97,34.20,977.06,305.76,32.89,-16.39,-0.07,0.32
16:56:50.524 > ,2986,32.90,45.00,31.48,1009.59,301.26,34.19,977.06,305.78,32.95,-16.43,-0.08,0.36
16:56:52.574 > ,2988,32.90,45.00,31.50,1009.62,301.00,34.20,977.07,305.66,33.04,-16.42,-0.07,0.31
16:56:54.624 > ,2990,32.90,45.00,31.51,1009.60,301.11,34.23,977.07,305.70,32.99,-16.46,-0.08,0.31
16:56:56.674 > ,2992,32.90,45.00,31.51,1009.62,300.95,34.23,977.05,305.80,33.04,-16.49,-0.07,0.30
16:56:58.724 > ,2993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16:57:00.257 > 
